entity,importance,category,chunk_id,type
无人机,3,equipment,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_4,concept
卫星影像,3,imagery,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_4,concept
光谱响应特征,4,characteristic,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_4,concept
分类模型,4,model,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_4,concept
生理参数,3,parameter,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_4,concept
松材线虫,5,pathogen,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
无人机高光谱影像,4,treatment,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
单波段,3,compound,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
植被指数,3,compound,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
叶片一阶导数光谱,3,compound,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
遥感数据,4,treatment,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
sentinel-2 波段,3,compound,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_5,concept
泰山风景区,5,location,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
松材线虫,5,pathogen,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
美国白蛾,5,pathogen,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
冷逆境指数,3,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
热逆境指数,3,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
干逆境指数,3,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
湿逆境指数,3,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
生态气候指数,4,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
温度指标,3,environment,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,concept
松材线虫,5,pathogen,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_7,concept
泰山风景区,4,location,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_7,concept
松材线虫病,5,disease,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
bursaphelenchus xylophilus,5,pathogen,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
马尾松,4,host,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
monochamus alternatus,4,vector,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
温度,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
湿度,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
降水,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
风速,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
江西省全南县,2,location,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
江西省德兴市,2,location,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,concept
松材线虫,5,pathogen,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
bursaphelenchus xylophilus,5,pathogen,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
马尾松,4,host,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
温度,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
湿度,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
降水,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
风速,3,environment,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
松褐天牛,5,vector,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
monochamus alternatus,5,vector,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
江西,4,location,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
全南县,3,location,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
德兴市,3,location,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,concept
