node_1,node_2,edge,weight,chunk_id,source
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
松材线虫,萎蔫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
松材线虫,针叶变色,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
松材线虫,树脂分泌异常,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
松材线虫,枯死,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
阿维菌素,防治,抑制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
噻虫啉,防治,抑制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
诱捕器,防治,抑制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
生物防治,防治,抑制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
温度,影响,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
湿度,影响,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
降水,影响,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
海拔,影响,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_307,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_308,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_308,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_309,llm
