node_1,node_2,edge,weight,chunk_id,source
噻虫啉,bursaphelenchus xylophilus,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
诱捕器,松褐天牛,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
生物防治,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
温度,致病机理,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
湿度,致病机理,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
降水,致病机理,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_177,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松材线虫,黑松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松材线虫,湿地松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松材线虫,赤松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松材线虫,云南松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
bursaphelenchus xylophilus,马尾松,寄生于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
伴生细菌,松材线虫,伴随,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
云杉花墨天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
阿维菌素,松材线虫,杀灭,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
噻虫啉,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
诱捕器,松材线虫,控制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
生物防治,松材线虫,抑制,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
环境,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
疫区,松材线虫病,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
省份,松材线虫病,发生于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_178,llm
松材线虫,bursaphelenchus xylophilus,寄生,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
伴生细菌,松材线虫,寄生,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,黑松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
云杉花墨天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,萎蔫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,针叶变色,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,树脂分泌异常,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,枯死,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
阿维菌素,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
噻虫啉,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
诱捕器,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
生物防治,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
温度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
湿度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
降水,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
海拔,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
疫区,松材线虫,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
省份,松材线虫,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
分布区,松材线虫,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_179,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_180,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_180,llm
松材线虫,bursaphelenchus xylophilus,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
伴生细菌,松材线虫,寄生,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
马尾松,黑松,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
湿地松,赤松,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
云南松,黑松,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松褐天牛,云杉花墨天牛,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
monochamus alternatus,松褐天牛,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
萎蔫,针叶变色,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
树脂分泌异常,枯死,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
阿维菌素,噻虫啉,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
诱捕器,生物防治,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
温度,湿度,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
海拔,降水,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松材线虫,黑松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松材线虫,湿地松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
云杉花墨天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_181,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_182,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_182,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
bursaphelenchus xylophilus,松材线虫,伴随,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
伴生细菌,松材线虫,伴随,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
黑松,松材线虫,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
湿地松,松材线虫,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松褐天牛,云杉花墨天牛,竞争,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
萎蔫,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
针叶变色,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
树脂分泌异常,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
枯死,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
阿维菌素,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
噻虫啉,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
诱捕器,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
生物防治,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
温度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
湿度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
降水,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
海拔,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松材线虫,疫区,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松材线虫,省份,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松材线虫,分布区,分布于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
侵染途径,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
致病机理,松材线虫,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
萜烯,松材线虫,伴随,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
酚类,松材线虫,伴随,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_183,llm
松材线虫,bursaphelenchus xylophilus,同义词,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,伴生细菌,寄生于,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,黑松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,湿地松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,赤松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,云南松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
云杉花墨天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
萎蔫,松材线虫感染马尾松,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
针叶变色,松材线虫感染黑松,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
树脂分泌异常,松材线虫感染湿地松,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
枯死,松材线虫感染赤松,引起,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
阿维菌素,防治松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
噻虫啉,防治松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
诱捕器,防治松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
生物防治,防治松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
温度,影响松材线虫侵染途径,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
湿度,影响松材线虫致病机理,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_184,llm
松材线虫,马尾松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
松材线虫,黑松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
松材线虫,湿地松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
松材线虫,云南松,感染,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
松褐天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
云杉花墨天牛,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
monochamus alternatus,松材线虫,传播,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
阿维菌素,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
噻虫啉,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
诱捕器,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
生物防治,松材线虫,防治,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
温度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
湿度,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
降水,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
海拔,松材线虫,影响,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
侵染途径,致病机理,涉及,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
伴生细菌,松材线虫,携带,0.8,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_185,llm
