node_1,node_2,edge,weight,chunk_id,source
松材线虫,泰山风景区,风险分析与评估,0.8,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,llm
美国白蛾,泰山风景区,风险分析与评估,0.8,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_6,llm
松材线虫,泰山风景区,入侵,0.8,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_7,llm
bursaphelenchus xylophilus,马尾松,感染,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
monochamus alternatus,bursaphelenchus xylophilus,传播,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
温度,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
湿度,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
降水,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
风速,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_8,llm
松材线虫,马尾松,感染,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
bursaphelenchus xylophilus,马尾松,寄生于,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
温度,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
湿度,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
降水,松材线虫病,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
风速,松褐天牛,影响,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
松褐天牛,bursaphelenchus xylophilus,传播,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
monochamus alternatus,bursaphelenchus xylophilus,传播,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
江西,松材线虫病,分布于,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
全南县,松材线虫病,发生于,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
德兴市,松材线虫病,发生于,0.8,基于灰色关联度分析气候因素对江西省松材线虫病的影响.pdf_9,llm
